ZIP,ADI National Rank,ADI State Rank,Socioeconomic Status,Household Characteristics,Racial & Ethnic Minority Status,Housing Type & Transportation,Social Vulnerability Index,National Risk Index (FEMA),Social Vulnerability Score,Community Resilience Score,Longitude,Latitude,Miles to UMC
75126,48,3.5,0.56,0.48,0.53,0.24,0.44,68.9816,59.18000031,39.20000076,-96.45290797,32.74359539,319.2084339
75127,78,7.5,0.54,0.47,0.06,0.8,0.56,72.7917,74.40000153,20.01000023,-95.79260609,32.69261216,357.5463699
75134,82.86087041,8.109302155,0.741571039,0.83028788,0.795422512,0.54249385,0.743562928,70.78677912,83.53131581,5.610000134,-96.78005108,32.62307296,302.5299429
75135,69.25,6.5,0.67,0.2,0.1,0.97,0.64,92.1788,90.80000305,29,-96.22564445,33.06664122,328.3756625
75137,45.06394307,3.799181315,0.426916565,0.668184555,0.642305522,0.374063588,0.464380585,62.3760952,60.23897851,5.610000134,-96.91225101,32.63419428,294.8744978
75138,31.5,2.25,0.18,0.46,0.56,0.04,0.14,63.2236,31.79999924,5.610000134,NA,NA,NA
75140,82.79283823,8.113037448,0.660340329,0.642487805,0.120170164,0.844124787,0.692374362,68.80049265,83.30117245,20.01000023,-95.68852105,32.64484147,364.1540614
75141,63.77937447,6.083685545,0.865655114,0.767117498,0.710786137,0.990262046,0.955131023,90.42063711,96.49166603,5.610000134,-96.69254514,32.63984148,307.1999157
75142,63.16758106,5.841514143,0.524743821,0.598751371,0.309828354,0.739651545,0.607184939,60.8900315,70.94241565,39.20000076,-96.24632803,32.57004939,333.6050385
75143,68.70892667,6.466121148,0.494520179,0.531529895,0.143558296,0.722682362,0.541286248,68.22281419,70.32423162,28.70848242,-96.24927372,32.36329682,337.1060152
75144,78.985672,7.747612001,0.5257164,0.69562088,0.35399704,0.77628952,0.65085968,92.53391429,81.9629086,19.88999939,-96.20948771,32.11152554,344.5321224
75146,74.27416441,7.024583817,0.684332172,0.640129694,0.70941928,0.639680604,0.692986837,77.43867749,84.36441281,5.610000134,-96.75135424,32.57607708,304.9558529
75147,76.08006832,7.438934557,0.542311306,0.509226006,0.252129817,0.749329561,0.580812427,52.1482679,69.87518843,30.27207152,-96.06514885,32.42252357,346.3730893
75148,72.25823824,6.823310681,0.56561374,0.491123927,0.133611719,0.728136892,0.572947466,48.72355372,67.6942156,8.68999958,-96.01171508,32.12490816,355.233445
75149,64.55890629,5.892802391,0.744081434,0.771210503,0.714004184,0.440013211,0.710480752,62.00445997,83.63256804,5.610000134,-96.6151192,32.76994881,309.5994964
75150,63.18986337,5.757596803,0.697681423,0.74393905,0.648227152,0.623442165,0.725710924,61.32377309,80.74049175,5.610000134,-96.6307726,32.81547016,308.072165
75151,85,8,0.72,0.95,0.43,0.69,0.81,70.229,87.51999664,19.88999939,NA,NA,NA
75152,48.91216913,3.921622551,0.277840313,0.427656058,0.192221106,0.502282524,0.339938582,49.70189874,47.40154585,49.04999924,-96.67446184,32.43595177,311.8539669
75153,78.985672,7.747612001,0.5257164,0.69562088,0.35399704,0.77628952,0.65085968,92.53391429,81.9629086,19.88999939,-96.35332406,32.17154179,335.2239217
75154,47.5136455,3.985621148,0.387053404,0.563548882,0.557035204,0.438979412,0.460497355,58.19974649,65.5659987,28.30710938,-96.80887511,32.523193,302.6642932
75155,80.5,8,0.45,0.63,0.46,0.64,0.56,87.1105,73.19999695,19.88999939,-96.46907919,32.22318655,327.6693052
75156,83.64462753,8.221314502,0.662454427,0.577612847,0.050924479,0.45771412,0.525385561,58.05669986,66.00025346,8.68999958,-96.09997584,32.28757232,346.9516647
75157,48.75,4,0.33,0.4,0.16,0.8,0.45,67.7972,63.65000153,39.20000076,-96.44914084,32.46169384,324.0289858
75158,48.75,4,0.33,0.4,0.16,0.8,0.45,67.7972,63.65000153,39.20000076,-96.39315571,32.46691931,327.086225
75159,76,7.333333333,0.82,0.86,0.8,0.77,0.88,64.8873,91.73000336,5.610000134,-96.53940656,32.60651048,316.41379
75160,61.68636927,5.599935387,0.602268149,0.732488345,0.399651182,0.69335706,0.670127789,65.42573588,71.52220531,37.79592973,-96.29840265,32.76460993,327.7130743
75161,76.33333333,7.333333333,0.7,0.89,0.44,0.52,0.71,70.7261,75.22000122,39.20000076,-96.17129847,32.73609146,335.3527181
75163,71.5,6.5,0.47,0.46,0.2,0.45,0.42,46.4313,66.94999695,8.68999958,-96.10995887,32.16716026,348.8583802
75164,36,2.666666667,0.18,0.18,0.17,0.16,0.12,93.8211,29.95999908,37.93999863,-96.30404168,33.06964727,323.8452715
75165,43.99116939,3.723759873,0.407397875,0.570101186,0.349986081,0.48046506,0.45415748,46.9665426,58.61329975,49.04999924,-96.79678608,32.36686243,306.3902571
75166,33.73624053,2.504969561,0.170298174,0.218807305,0.26216735,0.140596347,0.124850913,92.99731793,28.51442718,37.93999863,-96.44945124,33.0167242,316.0251749
75167,37.62408012,3.050339833,0.312907183,0.424561593,0.241116782,0.360918341,0.317017371,51.33971247,44.11455822,49.04999924,-96.91550651,32.36117466,299.8945965
75168,62.66666667,6,0.77,0.86,0.6,0.95,0.9,58.9355,92.93000031,49.04999924,NA,NA,NA
75169,73.86420474,7.168010596,0.485017204,0.598285969,0.191933223,0.460499554,0.471166051,67.15912479,61.24341087,26.21636711,-95.99755542,32.70330125,345.7135887
75172,63.77937447,6.083685545,0.865655114,0.767117498,0.710786137,0.990262046,0.955131023,90.42063711,96.49166603,5.610000134,-96.67459675,32.60371613,308.8152632
75173,33.73624053,2.504969561,0.170298174,0.218807305,0.26216735,0.140596347,0.124850913,92.99731793,28.51442718,37.93999863,-96.38666988,33.05985713,319.1948723
75180,75.85090113,7.375022954,0.791559395,0.728227191,0.701697531,0.619565266,0.768758657,60.78033333,85.37614711,5.610000134,-96.61843988,32.7193446,310.1528988
75182,48.49589306,3.879602736,0.326990693,0.540730536,0.51098242,0.386362092,0.394468164,53.23485527,62.36789035,5.610000134,-96.5542344,32.8003378,312.6410443
75189,35.60871403,2.612698732,0.203787669,0.24782227,0.201120181,0.288675497,0.184936598,83.06816684,32.33818648,33.92551288,-96.30939992,32.94813711,324.7919623
75201,18.95137249,1.267930933,0.168046105,0.004227345,0.235683625,0.379502385,0.074955485,42.35183946,19.9181852,5.610000134,-96.79957217,32.78830902,298.8421384
75202,1,1,0.22,0.01,0.38,0.57,0.15,70.0495,45.66999817,5.610000134,-96.80373402,32.7784632,298.7479386
75203,65.80880647,6.040038761,0.764697715,0.719753818,0.8045082,0.835873457,0.849652869,54.10915784,91.76360367,5.610000134,-96.80209651,32.74437537,299.3457558
75204,29.02233005,2.144141856,0.366834425,0.110818622,0.322994021,0.582918565,0.328624003,37.90622349,43.68911132,5.610000134,-96.78889016,32.80219025,299.2517525
75205,5.955171862,1.104433025,0.107267885,0.153687695,0.072274726,0.173181685,0.065438575,49.24352084,9.616082203,5.610000134,-96.79616538,32.83656009,298.3597193
75206,25.07407949,2.166375485,0.2680451,0.055676592,0.253262407,0.438562205,0.192433459,35.91837965,29.76414524,5.610000134,-96.7703139,32.83160688,299.9002882
75208,52.00612534,4.454839129,0.711880846,0.584370764,0.707051246,0.615364464,0.694852002,53.50562805,80.11739767,5.610000134,-96.83945791,32.75407134,297.0784135
75209,26.01129434,2.443798939,0.243373319,0.143368338,0.310759588,0.470985389,0.259042836,62.38363543,39.77084621,5.610000134,-96.82570055,32.84873012,296.511431
75210,69.39401635,6.632742815,0.911947285,0.820398963,0.867964857,0.879269768,0.937964857,62.45918987,98.29387318,5.610000134,-96.74613131,32.77140368,302.1258486
75211,60.87755473,5.570744445,0.814109349,0.681355921,0.815420149,0.575944741,0.771046058,60.12220406,84.22473938,5.610000134,-96.90216666,32.73649329,293.786675
75212,60.43672786,5.629574243,0.838685774,0.710154199,0.902790856,0.611730704,0.804089803,65.62222558,85.94740083,5.610000134,-96.87846838,32.78203944,294.4474441
75214,18.29878131,1.564158994,0.31859543,0.151632874,0.292163676,0.412337612,0.266648612,41.76645905,38.22977649,5.610000134,-96.74347882,32.82896927,301.465329
75215,72.33558639,7.011951656,0.895919729,0.746227467,0.825397869,0.86406832,0.907739269,57.87615231,98.61663879,5.610000134,-96.76073226,32.75257532,301.5725821
75216,88.65637858,8.836468466,0.852797381,0.925324641,0.944242553,0.721044523,0.907849855,58.52234337,94.75048299,5.610000134,-96.78250972,32.71156734,300.9590163
75217,82.29230147,7.99448106,0.839238708,0.776577951,0.889949709,0.626222331,0.826685342,57.37720255,87.06199944,5.610000134,-96.68243254,32.7129103,306.6167362
75218,38.78756105,3.412286795,0.407401167,0.331405543,0.448993071,0.427270241,0.390695478,52.57935448,53.38153919,5.610000134,-96.70356494,32.84131005,303.573418
75219,30.96298267,2.708898515,0.342945051,0.183446797,0.357162813,0.485848106,0.328589364,51.18301451,48.58080111,5.610000134,-96.81319327,32.81089406,297.7456855
75220,50.07165562,4.727855802,0.556493008,0.414113939,0.517420908,0.593467446,0.540110328,58.72396913,62.48724304,5.610000134,-96.87590616,32.86686982,293.4062202
75221,1,1,0.22,0.01,0.38,0.57,0.15,70.0495,45.66999817,5.610000134,NA,NA,NA
75222,70.5,6.5,0.73,0.59,0.84,0.96,0.86,51.9027,93.23999786,5.610000134,NA,NA,NA
75223,63.71391612,6.163759474,0.750369375,0.415003507,0.717452367,0.571905903,0.634805377,45.24748568,72.77556889,5.610000134,-96.74558393,32.79256496,301.8527899
75224,71.91678187,6.714154628,0.822122417,0.779369754,0.865177441,0.596156023,0.805480129,57.31417782,90.05663554,5.610000134,-96.83951568,32.71115978,297.7329176
75225,2.390568053,0.935731365,0.11385142,0.151767759,0.061452979,0.197009314,0.080259511,47.5823483,7.059338379,5.610000134,-96.79111312,32.86510558,298.264671
75226,38.15581854,3.11792481,0.691930249,0.363562847,0.620255514,0.931404877,0.741245293,54.98006873,80.50175329,5.610000134,-96.77662732,32.78310157,300.22219
75227,69.72806553,6.54957025,0.733775391,0.68247147,0.835835698,0.700171488,0.773380561,68.79267067,88.41481025,5.610000134,-96.68829083,32.77044928,305.4292079
75228,59.2273878,5.342344071,0.7534139,0.592921447,0.701233281,0.668729943,0.727856609,59.56866599,80.49378065,5.610000134,-96.68049281,32.82455424,305.1148006
75229,34.94093589,2.974778837,0.457156732,0.354380438,0.427198614,0.429003322,0.417832437,47.4733166,45.56749048,5.610000134,-96.86512784,32.89387921,293.6669896
75230,9.634374931,1.074799565,0.119132525,0.261491639,0.072471154,0.320767559,0.157583194,37.52415661,19.6315974,5.610000134,-96.79223958,32.90203874,297.7235827
75231,39.33112542,3.234838869,0.462018352,0.322593949,0.429157053,0.561083847,0.44261572,45.4620469,56.58547433,5.610000134,-96.74969309,32.87695355,300.4729157
75232,70.68805274,6.533955553,0.727653883,0.797609616,0.912246899,0.637384469,0.801624881,51.37519991,86.03340652,5.610000134,-96.83966782,32.65875884,298.5655412
75233,66.3987202,6.051550673,0.859399221,0.878446714,0.923586247,0.848420914,0.932290965,68.1257285,97.09506892,5.610000134,-96.87270384,32.7044485,295.9576634
75234,42.7212938,3.422945218,0.547047553,0.50951536,0.570826158,0.518999302,0.543459972,55.94885024,59.1303638,5.610000134,-96.88903371,32.92423826,291.9176522
75235,35.5,3,0.79,0.18,0.61,0.95,0.74,70.6904,90.18000031,5.610000134,-96.84797038,32.83217718,295.4688725
75236,60.04919154,5.69877725,0.75228327,0.636109985,0.81978191,0.791899016,0.794089808,70.83801323,87.93964919,5.610000134,-96.93457197,32.68658628,292.7412155
75237,65.12300319,5.873801917,0.836864922,0.796267513,0.958591065,0.804480571,0.890253767,63.01324703,90.2996051,5.610000134,-96.87240147,32.66491592,296.612766
75238,34.21768123,2.557166799,0.421686117,0.356552516,0.456808452,0.495563846,0.416896882,56.66242273,58.40193373,5.610000134,-96.70785159,32.87851091,302.8409457
75240,45.188864,3.970694725,0.758143311,0.486415744,0.608838493,0.697168512,0.715989195,58.15880073,78.16478437,5.610000134,-96.78922336,32.9319454,297.5253367
75241,78.04509377,7.625578334,0.816304831,0.854229143,0.915837156,0.795404601,0.902958357,66.7383142,93.57774164,5.610000134,-96.75899308,32.66698841,302.9972095
75243,40.25653542,3.317454014,0.673979197,0.466451838,0.620607449,0.659196392,0.651015899,60.68532123,75.98351494,5.610000134,-96.73630789,32.91233957,300.7895045
75244,20.7938768,1.683510967,0.207636859,0.378556459,0.297405197,0.416883605,0.270052159,49.41049072,31.95942423,5.610000134,-96.83670186,32.92542823,294.8921708
75246,27.60451611,2,0.662699195,0.245645817,0.515353404,0.904701099,0.665181244,45.89554007,77.27419989,5.610000134,-96.77327287,32.7929614,300.2715879
75248,32.02436684,2.779306216,0.19919682,0.272705805,0.264456377,0.387573467,0.231100316,54.35129232,36.18685391,10.47939583,-96.7954007,32.96958392,296.7254337
75249,65,6,0.79,0.8,0.79,0.16,0.64,39.4211,61.34000015,5.610000134,-96.96256966,32.64489014,291.8516297
75250,1,1,0.22,0.01,0.38,0.57,0.15,70.0495,45.66999817,5.610000134,NA,NA,NA
75251,52.5310112,4.65310112,0.796732109,0.537998733,0.623457885,0.7639962,0.790728309,64.68178626,82.69646008,5.610000134,-96.7730669,32.91985461,298.5965305
75252,21.89946721,1.72676393,0.345881472,0.220602617,0.322963189,0.333869609,0.279894944,70.11252316,40.13143448,28.73908682,-96.78981448,32.99694166,296.7343798
75253,79.30219667,7.782043386,0.840298707,0.759458017,0.776020324,0.713736399,0.842665777,62.89117651,89.31057263,5.610000134,-96.61169489,32.6727862,311.2515615
75254,47.08798808,4.22536679,0.46229456,0.263275245,0.474991149,0.583334645,0.448920381,50.32531935,56.81202937,5.610000134,-96.80128196,32.94572115,296.6699219
75260,49,4,0.45,0.12,0.61,0.56,0.38,72.0247,68.79000092,5.610000134,NA,NA,NA
75261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-97.05418075,32.88567165,282.9935193
75287,34.51232551,2.756783679,0.411073829,0.313153284,0.500703408,0.433877467,0.385722125,73.25846159,44.46497612,31.71630994,-96.84073749,33.0001559,293.783017
75313,1,1,0.22,0.01,0.38,0.57,0.15,70.0495,45.66999817,5.610000134,NA,NA,NA
75315,34.66666667,2.666666667,0.75,0.51,0.76,0.94,0.83,77.8041,97.13999939,5.610000134,NA,NA,NA
75339,94.66666667,10,0.87,0.99,0.91,0.6,0.93,63.4091,98.25,5.610000134,NA,NA,NA
75354,50,4,0.57,0.08,0.76,0.92,0.59,95.3063,64.37999725,5.610000134,NA,NA,NA
75355,60,5,0.81,0.17,0.85,0.92,0.76,92.1966,87.34999847,5.610000134,NA,NA,NA
75357,54,4.666666667,0.73,0.82,0.76,0.9,0.87,55.2003,95.45999908,5.610000134,NA,NA,NA
75360,64.5,6,0.16,0.07,0.22,0.74,0.23,31.1706,28.35000038,5.610000134,NA,NA,NA
75367,3,1,0,0.11,0.1,0,0,21.7262,1.559999943,5.610000134,NA,NA,NA
75370,26,1.75,0.16,0.25,0.32,0.2,0.16,79.7008,24.95000076,37.93999863,NA,NA,NA
75371,34.66666667,2.666666667,0.75,0.51,0.76,0.94,0.83,77.8041,97.13999939,5.610000134,NA,NA,NA
75372,64.5,6,0.16,0.07,0.22,0.74,0.23,31.1706,28.35000038,5.610000134,NA,NA,NA
75374,24,1.666666667,0.55,0.29,0.43,0.77,0.56,64.7243,66.87999725,5.610000134,NA,NA,NA
75376,51,4,0.96,0.93,0.86,0.9,0.98,61.9429,98.62999725,5.610000134,NA,NA,NA
75378,50,4,0.57,0.08,0.76,0.92,0.59,95.3063,64.37999725,5.610000134,NA,NA,NA
75379,26.5,2.25,0.24,0.13,0.31,0.27,0.18,85.548,42.34999847,37.93999863,NA,NA,NA
75380,54,4,0.89,0.1,0.68,0.43,0.58,47.7715,58.61000061,5.610000134,NA,NA,NA
75381,47.33333333,3.666666667,0.54,0.67,0.62,0.48,0.59,50.025,62.79999924,5.610000134,NA,NA,NA
75382,31,2,0.56,0.24,0.42,0.39,0.4,43.0124,62.93000031,5.610000134,NA,NA,NA
75398,54,4,0.68,0.66,0.68,0.93,0.81,51.1892,90.18000031,5.610000134,NA,NA,NA
75401,73.88784152,7.040236226,0.580147294,0.523822245,0.230583208,0.70031106,0.589782043,83.01774472,79.32222218,29,-96.11555089,33.18507548,333.696053
75402,70.41719269,6.570430032,0.530992578,0.496051076,0.161431627,0.784187005,0.583296327,83.06110397,79.8919307,29,-96.08577403,33.06723304,336.403923
75403,93.66666667,9.666666667,0.85,0.91,0.54,0.87,0.91,86.6491,99.30999756,29,NA,NA,NA
75404,61.33333333,5.333333333,0.19,0.34,0.14,0.91,0.41,79.8269,61.06999969,29,NA,NA,NA
75407,38,2.666666667,0.18,0.44,0.46,0.14,0.2,97.5241,47,37.93999863,-96.48809136,33.15117976,312.5426742
75409,20.79587617,1.401374609,0.139486287,0.120513713,0.150684951,0.379537798,0.146284282,90.67917476,28.56683815,37.93999863,-96.52807645,33.35224312,308.8533457
75411,61.132624,5.132623997,0.359743323,0.607470228,0.034683778,0.309367557,0.341264886,89.82405746,51.23845907,26.18000031,-95.63955208,33.86283705,359.1331106
75412,79.33333333,7.666666667,0.32,0.52,0.01,0.27,0.29,53.2738,57.63999939,19.53000069,-95.14241945,33.80283174,387.6335587
75413,59,5.333333333,0.5,0.35,0.09,0.76,0.5,86.2674,71.36000061,25.62000084,-96.16475479,33.43595442,329.3926127
75414,66.85995889,6.076004618,0.457704655,0.491573879,0.054583087,0.564176734,0.440347216,67.53733841,63.23839149,34.24087812,-96.43194568,33.62497922,313.495941
75415,63.5,5.5,0.37,0.49,0.12,0.13,0.25,70.1291,32.24000168,34.13000107,-95.74603345,33.46449878,353.4106224
75416,69.24247587,6.655763771,0.429781942,0.853733106,0.07329699,0.370327087,0.473515048,80.83370687,68.45274471,23.98750185,-95.35431317,33.67249878,375.4858825
75417,86,8.666666667,0.47,0.78,0.08,0.31,0.44,60.4398,58.11000061,19.53000069,-95.13114805,33.43831938,388.9431979
75418,64.36038719,5.935305183,0.501095881,0.446379617,0.136795717,0.672752258,0.500825224,82.64200805,65.09819523,25.62000084,-96.17729095,33.57232576,328.2506388
75420,72.48742983,6.892034822,0.349123037,0.541719895,0.071298429,0.337386126,0.334772251,74.89183082,48.90887496,27.14999962,-95.72502312,33.05779603,357.2188006
75421,67.57464582,5.931196026,0.447638422,0.566152485,0.094141164,0.406955599,0.41371838,86.43971175,62.77726315,26.18000031,-95.71810255,33.64477967,354.5758291
75422,70.80173177,6.641356843,0.380218509,0.348175796,0.034598576,0.293795729,0.28,80.25835785,54.79049265,28.14926322,-95.93060733,33.13886977,344.6999411
75423,68.59137277,6.441035105,0.543920005,0.485684643,0.150764118,0.540038726,0.488382174,77.78649384,67.10228466,27.98781714,-96.19920701,33.29277622,328.138196
75424,42.21235274,3.699930013,0.16677196,0.183116977,0.11903505,0.417643156,0.182152027,82.41167421,32.30637534,32.11141176,-96.39059392,33.30535146,317.0397057
75425,61,5,0.43,0.57,0.03,0.3,0.36,92.4725,51.65999985,26.18000031,NA,NA,NA
75426,79.33333333,7.830037755,0.427824918,0.554307929,0.049209061,0.299406796,0.358615857,50.16496255,52.22914849,19.53000069,-95.01112083,33.65592097,395.2613302
75428,66.58817852,6.295641286,0.52469148,0.41102107,0.256849965,0.738063788,0.552265571,71.87213481,69.72304002,29.90894497,-95.91800954,33.27131685,344.4661648
75431,74.66329682,7.094756688,0.609627486,0.837243896,0.194860307,0.642011075,0.657057639,85.05934252,75.39737936,27.14999962,-95.46276741,33.00729094,372.7586604
75432,76.09806708,7.179742278,0.386797423,0.456405154,0.103202577,0.436552966,0.359183248,67.06692983,48.29833856,34.13000107,-95.66802276,33.38909611,358.220898
75433,70.80173177,6.641356843,0.380218509,0.348175796,0.034598576,0.293795729,0.28,80.25835785,54.79049265,28.14926322,-95.80570152,33.10878238,352.1333382
75435,86,8.666666667,0.47,0.78,0.08,0.31,0.44,60.4398,58.11000061,19.53000069,-95.295287,33.50175277,379.254028
75436,82.81477484,8.188882893,0.398332434,0.655776219,0.046555136,0.290888649,0.368332434,57.01600148,57.88544165,19.53000069,-95.2490651,33.73491672,381.4981871
75437,72.5,7,0.51,0.6,0.01,0.4,0.43,73.2567,55.20000076,27.14999962,-95.46564951,33.25604588,370.6161438
75438,63.42383503,5.627969271,0.486608755,0.51946074,0.101965253,0.614122292,0.487148014,85.82303418,72.3975113,25.62000084,-96.07465337,33.60698806,334.0983053
75439,66.4353916,5.996298477,0.519924726,0.478934708,0.082320406,0.726972672,0.526935035,81.78794526,66.26889672,25.62000084,-96.27797476,33.55260644,322.4940305
75440,75.5,7.5,0.28,0.79,0.09,0.46,0.41,78.2179,67.55000305,20.80999947,-95.75263884,32.87503675,357.5143478
75441,63.5,5.5,0.37,0.49,0.12,0.13,0.25,70.1291,32.24000168,34.13000107,-95.65453111,33.42961113,358.8196566
75442,59.13386925,5.314974754,0.470915493,0.402185756,0.197830189,0.328257374,0.369541589,84.54011384,54.76718846,32.28211749,-96.35033515,33.17714039,320.2516017
75443,59,5.333333333,0.5,0.35,0.09,0.76,0.5,86.2674,71.36000061,25.62000084,NA,NA,NA
75446,66.81839876,5.916194146,0.463948003,0.646499671,0.062434821,0.439910903,0.449175491,86.37976265,66.18682129,25.95633588,-95.89180189,33.6137425,344.6180819
75447,55,4.75,0.24,0.33,0.01,0.4,0.24,87.3163,42.72999954,25.62000084,-96.11962516,33.76490114,331.4341463
75448,68.08013798,6.263356329,0.359821916,0.586691802,0.135267127,0.562568587,0.453561688,71.55672901,58.10760214,31.51932188,-95.79683291,33.314778,351.184644
75449,66.57165613,6.18070716,0.479380697,0.564955144,0.104290985,0.748719433,0.556878889,80.58685159,75.37872049,26.39567421,-95.94925926,33.42297984,341.8640853
75450,63.5,5.5,0.37,0.49,0.12,0.13,0.25,70.1291,32.24000168,34.13000107,-95.4747077,33.40466488,369.2891454
